,location,event,timestamp
32116,Road 3,cow,2022-11-18 05:35:19
32117,Road 2,person,2022-11-18 10:33:43
32118,Road 2,cow,2022-11-18 09:41:54
32119,Road 3,car,2022-11-18 14:41:05
32120,Road 2,person,2022-11-18 07:20:53
32121,Road 1,person,2022-11-18 07:33:54
32122,Road 2,person,2022-11-18 05:50:33
32123,Road 3,car,2022-11-18 04:29:55
32124,Road 2,car,2022-11-18 05:30:57
32125,Road 3,car,2022-11-18 13:03:33
32126,Road 1,person,2022-11-18 07:49:40
32127,Road 3,cow,2022-11-18 05:44:42
32128,Road 3,person,2022-11-18 20:39:10
32129,Road 1,cow,2022-11-18 09:17:41
32130,Road 3,dog,2022-11-18 15:39:38
32131,Road 1,car,2022-11-18 14:21:59
32132,Road 2,person,2022-11-18 18:45:25
32133,Road 3,cow,2022-11-18 18:40:05
32134,Road 2,person,2022-11-18 23:31:28
32135,Road 2,person,2022-11-18 17:53:41
32136,Road 3,car,2022-11-18 20:11:04
32137,Road 2,person,2022-11-18 08:20:09
32138,Road 3,car,2022-11-18 22:17:55
32139,Road 3,cow,2022-11-18 23:04:24
32140,Road 3,car,2022-11-18 02:54:22
32141,Road 2,dog,2022-11-18 10:36:48
32142,Road 2,car,2022-11-18 15:19:17
32143,Road 3,cow,2022-11-18 02:15:39
32144,Road 3,car,2022-11-18 02:10:49
32145,Road 1,cow,2022-11-18 17:00:41
32146,Road 1,car,2022-11-18 22:52:53
32147,Road 1,person,2022-11-18 17:47:06
32148,Road 3,car,2022-11-18 10:14:16
32149,Road 2,car,2022-11-18 17:30:06
32150,Road 3,person,2022-11-18 00:33:16
32151,Road 3,dog,2022-11-18 22:01:02
32152,Road 3,car,2022-11-18 14:58:16
32153,Road 3,dog,2022-11-18 21:38:43
32154,Road 3,cow,2022-11-18 10:27:53
32155,Road 1,person,2022-11-18 07:20:16
32156,Road 3,cow,2022-11-18 10:44:08
32157,Road 1,person,2022-11-18 02:57:20
32158,Road 3,car,2022-11-18 01:37:09
32159,Road 3,cow,2022-11-18 19:59:51
32160,Road 2,person,2022-11-18 02:55:20
32161,Road 2,person,2022-11-18 22:17:41
32162,Road 2,cow,2022-11-18 10:55:13
32163,Road 3,person,2022-11-18 22:46:06
32164,Road 1,cow,2022-11-18 18:11:06
32165,Road 3,car,2022-11-18 04:30:41
32166,Road 2,person,2022-11-18 13:38:45
32167,Road 3,person,2022-11-18 21:36:05
32168,Road 1,cow,2022-11-18 02:40:35
32169,Road 2,cow,2022-11-18 17:28:13
32170,Road 3,car,2022-11-18 17:59:04
32171,Road 1,person,2022-11-18 04:20:58
32172,Road 3,car,2022-11-18 04:47:28
32173,Road 3,cow,2022-11-18 08:52:42
32174,Road 3,dog,2022-11-18 13:03:03
32175,Road 3,person,2022-11-18 23:01:06
32176,Road 2,dog,2022-11-18 03:47:01
32177,Road 1,car,2022-11-18 08:30:35
32178,Road 1,cow,2022-11-18 05:12:51
32179,Road 1,dog,2022-11-18 15:17:17
32180,Road 1,car,2022-11-18 14:18:18
32181,Road 3,person,2022-11-18 13:29:27
32182,Road 3,cow,2022-11-18 20:24:56
32183,Road 2,cow,2022-11-18 08:07:08
32184,Road 2,dog,2022-11-18 16:44:10
32185,Road 2,person,2022-11-18 16:23:14
32186,Road 3,cow,2022-11-18 14:16:32
32187,Road 3,car,2022-11-18 07:54:11
32188,Road 2,car,2022-11-18 11:29:45
32189,Road 2,cow,2022-11-18 02:44:38
32190,Road 3,car,2022-11-18 18:54:47
32191,Road 2,person,2022-11-18 06:58:16
32192,Road 3,person,2022-11-18 20:58:52
32193,Road 1,person,2022-11-18 15:21:07
32194,Road 2,car,2022-11-18 17:27:21
32195,Road 3,person,2022-11-18 10:14:51
32196,Road 1,cow,2022-11-18 02:46:06
32197,Road 3,person,2022-11-18 14:22:01
32198,Road 2,cow,2022-11-18 12:37:55
32199,Road 3,dog,2022-11-18 10:33:25
32200,Road 2,car,2022-11-19 10:01:36
32201,Road 1,car,2022-11-19 21:55:42
32202,Road 2,car,2022-11-19 06:46:46
32203,Road 3,car,2022-11-19 20:36:39
32204,Road 1,car,2022-11-19 23:45:05
32205,Road 2,car,2022-11-19 19:48:59
32206,Road 2,car,2022-11-19 02:32:50
32207,Road 2,person,2022-11-19 01:48:39
32208,Road 3,cow,2022-11-19 16:12:23
32209,Road 1,person,2022-11-19 01:54:39
32210,Road 3,car,2022-11-19 04:09:54
32211,Road 1,cow,2022-11-19 18:00:07
32212,Road 3,car,2022-11-19 04:56:12
32213,Road 2,cow,2022-11-19 19:19:00
32214,Road 1,person,2022-11-19 22:31:53
32215,Road 3,person,2022-11-19 12:33:27
32216,Road 1,person,2022-11-19 06:28:54
32217,Road 2,person,2022-11-19 11:07:36
32218,Road 2,cow,2022-11-19 22:12:50
32219,Road 3,car,2022-11-19 19:36:46
32220,Road 3,person,2022-11-19 17:13:48
32221,Road 2,person,2022-11-19 17:53:40
32222,Road 3,person,2022-11-19 15:18:34
32223,Road 3,dog,2022-11-19 15:47:55
32224,Road 2,car,2022-11-19 04:52:00
32225,Road 3,dog,2022-11-19 17:07:30
32226,Road 3,cow,2022-11-19 22:57:10
32227,Road 3,car,2022-11-19 13:46:18
32228,Road 2,person,2022-11-19 18:10:39
32229,Road 2,person,2022-11-19 03:36:27
32230,Road 2,car,2022-11-19 17:09:06
32231,Road 3,person,2022-11-19 10:52:27
32232,Road 3,car,2022-11-19 00:34:25
32233,Road 2,car,2022-11-19 13:23:17
32234,Road 2,car,2022-11-19 11:48:01
32235,Road 3,car,2022-11-19 00:22:55
32236,Road 3,cow,2022-11-19 07:45:34
32237,Road 3,cow,2022-11-19 19:06:26
32238,Road 3,dog,2022-11-19 11:02:45
32239,Road 2,car,2022-11-19 18:33:03
32240,Road 3,car,2022-11-19 18:28:09
32241,Road 1,cow,2022-11-19 19:22:46
32242,Road 1,cow,2022-11-19 10:23:32
32243,Road 3,person,2022-11-19 12:41:32
32244,Road 2,cow,2022-11-19 07:05:13
32245,Road 3,cow,2022-11-19 09:08:07
32246,Road 3,person,2022-11-19 16:11:58
32247,Road 2,person,2022-11-19 08:12:41
32248,Road 3,car,2022-11-19 01:24:10
32249,Road 3,dog,2022-11-19 13:16:13
32250,Road 3,car,2022-11-19 04:43:55
32251,Road 3,cow,2022-11-19 10:51:29
32252,Road 3,cow,2022-11-19 15:07:49
32253,Road 1,cow,2022-11-19 07:05:13
32254,Road 2,cow,2022-11-19 15:53:44
32255,Road 3,car,2022-11-19 15:09:22
32256,Road 3,car,2022-11-19 00:34:53
32257,Road 1,cow,2022-11-19 04:50:08
32258,Road 3,car,2022-11-19 18:50:16
32259,Road 2,cow,2022-11-19 08:51:43
32260,Road 2,car,2022-11-19 06:49:24
32261,Road 2,dog,2022-11-19 22:58:14
32262,Road 3,person,2022-11-19 06:52:48
32263,Road 1,person,2022-11-19 15:50:15
32264,Road 3,car,2022-11-19 03:10:53
32265,Road 2,car,2022-11-19 13:40:42
32266,Road 2,cow,2022-11-19 12:20:12
32267,Road 3,cow,2022-11-19 11:23:13
32268,Road 3,car,2022-11-19 20:24:05
32269,Road 2,car,2022-11-19 21:34:16
32270,Road 3,cow,2022-11-19 03:30:00
32271,Road 3,car,2022-11-19 19:57:08
32272,Road 3,cow,2022-11-19 13:17:45
32273,Road 3,car,2022-11-19 16:25:58
32274,Road 3,cow,2022-11-19 11:51:13
32275,Road 2,car,2022-11-19 22:45:30
32276,Road 1,person,2022-11-19 23:29:14
32277,Road 2,person,2022-11-19 02:40:32
32278,Road 3,car,2022-11-19 08:33:49
32279,Road 3,person,2022-11-19 16:40:17
32280,Road 1,cow,2022-11-19 04:03:48
32281,Road 1,person,2022-11-19 02:25:47
32282,Road 3,cow,2022-11-19 14:57:36
32283,Road 2,dog,2022-11-19 17:13:19
32284,Road 1,car,2022-11-19 19:19:40
32285,Road 2,cow,2022-11-19 22:52:16
32286,Road 3,dog,2022-11-19 17:18:00
32287,Road 3,dog,2022-11-19 05:50:11
32288,Road 1,car,2022-11-19 02:56:01
32289,Road 3,car,2022-11-19 15:36:53
32290,Road 1,car,2022-11-19 22:54:51
32291,Road 3,person,2022-11-19 08:40:32
32292,Road 2,car,2022-11-19 10:46:50
32293,Road 3,car,2022-11-19 15:31:24
32294,Road 3,person,2022-11-19 17:38:52
32295,Road 3,car,2022-11-19 08:21:11
32296,Road 1,person,2022-11-19 20:49:06
32297,Road 3,car,2022-11-19 12:17:15
32298,Road 2,person,2022-11-19 15:21:48
32299,Road 2,dog,2022-11-19 11:12:12
32300,Road 3,car,2022-11-20 19:01:01
32301,Road 3,cow,2022-11-20 17:39:12
32302,Road 3,car,2022-11-20 06:45:07
32303,Road 2,person,2022-11-20 22:31:56
32304,Road 1,car,2022-11-20 08:01:14
32305,Road 3,person,2022-11-20 01:29:44
32306,Road 3,car,2022-11-20 13:54:43
32307,Road 1,person,2022-11-20 03:40:53
32308,Road 1,car,2022-11-20 20:33:20
32309,Road 3,person,2022-11-20 10:36:41
32310,Road 3,car,2022-11-20 10:56:26
32311,Road 3,car,2022-11-20 04:09:40
32312,Road 3,person,2022-11-20 19:37:19
32313,Road 3,person,2022-11-20 08:50:49
32314,Road 2,person,2022-11-20 14:11:26
32315,Road 3,cow,2022-11-20 09:55:52
32316,Road 3,dog,2022-11-20 18:46:08
32317,Road 2,dog,2022-11-20 05:25:07
32318,Road 3,car,2022-11-20 08:28:11
32319,Road 1,person,2022-11-20 20:10:57
32320,Road 1,person,2022-11-20 21:43:55
32321,Road 3,person,2022-11-20 07:16:03
32322,Road 3,car,2022-11-20 07:12:41
32323,Road 1,cow,2022-11-20 21:25:59
32324,Road 3,cow,2022-11-20 10:56:42
32325,Road 3,person,2022-11-20 15:21:23
32326,Road 3,car,2022-11-20 19:06:57
32327,Road 2,person,2022-11-20 04:25:56
32328,Road 3,person,2022-11-20 00:24:10
32329,Road 3,car,2022-11-20 14:01:03
32330,Road 3,car,2022-11-20 15:46:30
32331,Road 2,car,2022-11-20 18:40:56
32332,Road 1,car,2022-11-20 04:12:51
32333,Road 3,cow,2022-11-20 02:46:08
32334,Road 1,person,2022-11-20 10:13:28
32335,Road 3,cow,2022-11-20 22:41:23
32336,Road 2,car,2022-11-20 02:30:51
32337,Road 3,dog,2022-11-20 03:17:07
32338,Road 3,person,2022-11-20 15:38:39
32339,Road 3,person,2022-11-20 02:50:56
32340,Road 3,cow,2022-11-20 04:17:31
32341,Road 3,person,2022-11-20 21:06:45
32342,Road 2,car,2022-11-20 10:17:48
32343,Road 3,person,2022-11-20 15:00:42
32344,Road 3,person,2022-11-20 20:29:06
32345,Road 2,person,2022-11-20 12:26:58
32346,Road 3,person,2022-11-20 12:29:55
32347,Road 2,cow,2022-11-20 15:38:21
32348,Road 1,cow,2022-11-20 09:06:15
32349,Road 3,cow,2022-11-20 10:40:30
32350,Road 3,dog,2022-11-20 20:56:09
32351,Road 1,person,2022-11-20 15:06:10
32352,Road 3,car,2022-11-20 02:28:57
32353,Road 2,car,2022-11-20 09:09:13
32354,Road 3,car,2022-11-20 17:06:29
32355,Road 2,dog,2022-11-20 19:02:37
32356,Road 2,cow,2022-11-20 11:46:49
32357,Road 1,person,2022-11-20 11:57:21
32358,Road 3,person,2022-11-20 00:06:50
32359,Road 3,car,2022-11-20 01:23:08
32360,Road 3,car,2022-11-20 18:03:21
32361,Road 3,person,2022-11-20 13:45:09
32362,Road 1,car,2022-11-20 16:28:39
32363,Road 3,car,2022-11-20 00:58:00
32364,Road 3,person,2022-11-20 18:18:02
32365,Road 3,car,2022-11-20 19:58:00
32366,Road 3,car,2022-11-20 17:51:18
32367,Road 3,cow,2022-11-20 15:34:32
32368,Road 3,car,2022-11-20 02:58:27
32369,Road 3,car,2022-11-20 09:15:05
32370,Road 3,cow,2022-11-20 20:56:26
32371,Road 3,car,2022-11-20 20:07:13
32372,Road 3,cow,2022-11-20 12:26:21
32373,Road 1,car,2022-11-20 16:46:50
32374,Road 1,person,2022-11-20 06:20:25
32375,Road 3,dog,2022-11-20 23:27:10
32376,Road 3,person,2022-11-20 23:48:28
32377,Road 3,dog,2022-11-20 05:12:30
32378,Road 2,car,2022-11-20 13:39:04
32379,Road 3,person,2022-11-20 11:35:07
32380,Road 3,cow,2022-11-20 10:28:35
32381,Road 2,person,2022-11-20 16:33:00
32382,Road 3,car,2022-11-20 10:59:22
32383,Road 2,cow,2022-11-20 22:58:44
32384,Road 3,car,2022-11-20 00:29:27
32385,Road 2,cow,2022-11-20 19:49:28
32386,Road 3,car,2022-11-20 22:49:54
32387,Road 3,car,2022-11-20 00:08:35
32388,Road 3,dog,2022-11-20 06:22:42
32389,Road 2,cow,2022-11-20 23:55:49
32390,Road 1,person,2022-11-20 18:52:20
32391,Road 1,car,2022-11-20 04:58:05
32392,Road 3,car,2022-11-20 04:19:24
32393,Road 3,person,2022-11-20 10:59:41
32394,Road 3,cow,2022-11-20 02:33:41
32395,Road 1,person,2022-11-20 09:32:54
32396,Road 3,cow,2022-11-20 10:02:36
32397,Road 2,cow,2022-11-20 06:12:41
32398,Road 2,person,2022-11-20 22:14:49
32399,Road 3,car,2022-11-20 10:15:08
32400,Road 3,person,2022-11-21 00:41:06
32401,Road 2,car,2022-11-21 10:04:11
32402,Road 1,car,2022-11-21 23:24:42
32403,Road 1,car,2022-11-21 20:26:27
32404,Road 3,person,2022-11-21 12:26:04
32405,Road 1,cow,2022-11-21 19:25:04
32406,Road 2,cow,2022-11-21 04:37:58
32407,Road 1,dog,2022-11-21 17:13:42
32408,Road 3,dog,2022-11-21 12:54:25
32409,Road 3,car,2022-11-21 12:54:16
32410,Road 3,person,2022-11-21 02:13:04
32411,Road 2,person,2022-11-21 21:19:07
32412,Road 3,person,2022-11-21 09:17:02
32413,Road 1,person,2022-11-21 04:45:01
32414,Road 2,cow,2022-11-21 14:11:56
32415,Road 3,car,2022-11-21 14:55:30
32416,Road 1,car,2022-11-21 06:03:47
32417,Road 2,car,2022-11-21 23:11:39
32418,Road 3,person,2022-11-21 23:32:15
32419,Road 3,person,2022-11-21 02:57:06
32420,Road 1,person,2022-11-21 19:30:44
32421,Road 2,car,2022-11-21 17:58:46
32422,Road 1,car,2022-11-21 09:19:03
32423,Road 2,person,2022-11-21 12:31:54
32424,Road 1,person,2022-11-21 15:09:20
32425,Road 3,dog,2022-11-21 05:59:37
32426,Road 3,car,2022-11-21 17:15:02
32427,Road 1,cow,2022-11-21 20:13:02
32428,Road 3,person,2022-11-21 05:03:11
32429,Road 1,dog,2022-11-21 06:23:02
32430,Road 2,cow,2022-11-21 18:36:31
32431,Road 3,person,2022-11-21 20:21:28
32432,Road 3,cow,2022-11-21 21:32:45
32433,Road 3,dog,2022-11-21 00:52:53
32434,Road 3,car,2022-11-21 21:08:31
32435,Road 3,dog,2022-11-21 03:28:57
32436,Road 2,person,2022-11-21 02:08:55
32437,Road 2,person,2022-11-21 08:05:44
32438,Road 3,person,2022-11-21 17:19:20
32439,Road 1,cow,2022-11-21 12:14:20
32440,Road 2,person,2022-11-21 13:52:23
32441,Road 3,cow,2022-11-21 08:54:03
32442,Road 3,person,2022-11-21 06:47:01
32443,Road 1,person,2022-11-21 10:23:18
32444,Road 2,person,2022-11-21 23:32:57
32445,Road 3,car,2022-11-21 09:15:51
32446,Road 3,car,2022-11-21 09:17:40
32447,Road 1,car,2022-11-21 02:22:13
32448,Road 2,cow,2022-11-21 20:44:52
32449,Road 3,cow,2022-11-21 05:41:11
32450,Road 1,cow,2022-11-21 15:04:32
32451,Road 3,person,2022-11-21 07:23:04
32452,Road 3,car,2022-11-21 01:17:30
32453,Road 1,car,2022-11-21 00:46:28
32454,Road 3,dog,2022-11-21 23:09:20
32455,Road 2,car,2022-11-21 15:25:56
32456,Road 3,car,2022-11-21 09:08:49
32457,Road 1,person,2022-11-21 04:27:20
32458,Road 3,person,2022-11-21 11:54:56
32459,Road 3,person,2022-11-21 20:47:46
32460,Road 1,person,2022-11-21 22:00:59
32461,Road 2,cow,2022-11-21 13:20:22
32462,Road 3,car,2022-11-21 18:25:15
32463,Road 3,car,2022-11-21 22:07:01
32464,Road 1,person,2022-11-21 20:35:11
32465,Road 2,dog,2022-11-21 05:09:45
32466,Road 3,person,2022-11-21 00:06:59
32467,Road 3,car,2022-11-21 15:18:45
32468,Road 2,person,2022-11-21 01:43:09
32469,Road 3,dog,2022-11-21 19:26:24
32470,Road 2,car,2022-11-21 04:42:15
32471,Road 1,person,2022-11-21 13:59:23
32472,Road 1,car,2022-11-21 09:15:48
32473,Road 2,car,2022-11-21 17:40:03
32474,Road 3,cow,2022-11-21 13:16:50
32475,Road 1,car,2022-11-21 03:37:22
32476,Road 3,dog,2022-11-21 08:43:15
32477,Road 2,cow,2022-11-21 16:29:43
32478,Road 1,car,2022-11-21 15:47:17
32479,Road 3,person,2022-11-21 13:51:00
32480,Road 1,car,2022-11-21 18:43:44
32481,Road 3,car,2022-11-21 19:15:04
32482,Road 3,person,2022-11-21 01:46:42
32483,Road 2,person,2022-11-21 22:07:01
32484,Road 2,car,2022-11-21 02:04:25
32485,Road 3,person,2022-11-21 18:17:52
32486,Road 3,car,2022-11-21 01:04:35
32487,Road 3,dog,2022-11-21 05:59:09
32488,Road 1,car,2022-11-21 10:43:16
32489,Road 2,person,2022-11-21 08:48:31
32490,Road 3,person,2022-11-21 05:40:17
32491,Road 2,car,2022-11-21 13:58:12
32492,Road 2,car,2022-11-21 11:50:03
32493,Road 3,cow,2022-11-21 04:26:39
32494,Road 3,car,2022-11-21 00:39:14
32495,Road 3,person,2022-11-21 11:35:22
32496,Road 2,car,2022-11-21 23:16:18
32497,Road 3,car,2022-11-21 01:56:23
32498,Road 3,car,2022-11-21 16:15:19
32499,Road 2,car,2022-11-21 20:22:22
32500,Road 3,cow,2022-11-22 04:25:27
32501,Road 2,person,2022-11-22 06:54:27
32502,Road 3,person,2022-11-22 06:39:43
32503,Road 2,car,2022-11-22 21:53:26
32504,Road 3,person,2022-11-22 12:53:07
32505,Road 2,car,2022-11-22 17:06:20
32506,Road 2,car,2022-11-22 10:24:53
32507,Road 3,cow,2022-11-22 21:13:09
32508,Road 3,cow,2022-11-22 17:28:29
32509,Road 3,cow,2022-11-22 01:59:35
32510,Road 1,car,2022-11-22 23:45:18
32511,Road 2,person,2022-11-22 14:47:57
32512,Road 3,person,2022-11-22 14:09:21
32513,Road 3,person,2022-11-22 22:26:15
32514,Road 3,person,2022-11-22 23:52:21
32515,Road 1,person,2022-11-22 04:47:19
32516,Road 2,person,2022-11-22 08:50:48
32517,Road 3,person,2022-11-22 15:13:34
32518,Road 2,person,2022-11-22 00:38:42
32519,Road 2,car,2022-11-22 07:54:28
32520,Road 3,dog,2022-11-22 06:36:29
32521,Road 2,person,2022-11-22 16:55:42
32522,Road 2,car,2022-11-22 20:22:44
32523,Road 2,cow,2022-11-22 12:42:52
32524,Road 3,cow,2022-11-22 20:08:49
32525,Road 2,person,2022-11-22 05:05:03
32526,Road 2,car,2022-11-22 15:44:35
32527,Road 2,car,2022-11-22 02:54:33
32528,Road 3,cow,2022-11-22 05:00:09
32529,Road 2,car,2022-11-22 16:39:25
32530,Road 1,cow,2022-11-22 11:15:14
32531,Road 3,dog,2022-11-22 23:50:12
32532,Road 2,cow,2022-11-22 21:49:44
32533,Road 2,dog,2022-11-22 23:12:37
32534,Road 2,dog,2022-11-22 12:34:52
32535,Road 1,person,2022-11-22 06:40:10
32536,Road 1,person,2022-11-22 05:11:37
32537,Road 2,person,2022-11-22 23:41:51
32538,Road 1,car,2022-11-22 00:21:35
32539,Road 1,person,2022-11-22 14:14:31
32540,Road 2,car,2022-11-22 21:03:26
32541,Road 2,cow,2022-11-22 01:51:38
32542,Road 1,dog,2022-11-22 10:24:56
32543,Road 2,car,2022-11-22 19:15:38
32544,Road 2,person,2022-11-22 16:33:11
32545,Road 1,person,2022-11-22 17:45:08
32546,Road 1,dog,2022-11-22 14:23:10
32547,Road 2,person,2022-11-22 04:09:31
32548,Road 3,person,2022-11-22 10:56:48
32549,Road 3,person,2022-11-22 23:01:43
32550,Road 1,person,2022-11-22 07:17:01
32551,Road 1,car,2022-11-22 07:40:56
32552,Road 2,car,2022-11-22 21:33:11
32553,Road 1,car,2022-11-22 22:52:18
32554,Road 3,person,2022-11-22 15:34:13
32555,Road 3,cow,2022-11-22 10:35:51
32556,Road 3,person,2022-11-22 15:56:30
32557,Road 2,car,2022-11-22 10:08:09
32558,Road 2,car,2022-11-22 05:51:05
32559,Road 2,person,2022-11-22 21:03:11
32560,Road 2,car,2022-11-22 21:10:13
32561,Road 2,person,2022-11-22 01:28:11
32562,Road 3,car,2022-11-22 02:13:28
32563,Road 2,car,2022-11-22 06:56:48
32564,Road 3,cow,2022-11-22 11:43:23
32565,Road 2,dog,2022-11-22 16:08:06
32566,Road 2,cow,2022-11-22 08:13:02
32567,Road 3,car,2022-11-22 23:18:13
32568,Road 3,dog,2022-11-22 00:15:02
32569,Road 2,person,2022-11-22 09:02:05
32570,Road 1,car,2022-11-22 20:46:04
32571,Road 3,person,2022-11-22 05:30:05
32572,Road 3,person,2022-11-22 16:12:27
32573,Road 3,cow,2022-11-22 11:41:39
32574,Road 3,car,2022-11-22 01:19:48
32575,Road 3,dog,2022-11-22 03:25:04
32576,Road 1,car,2022-11-22 21:53:39
32577,Road 1,person,2022-11-22 02:50:19
32578,Road 2,person,2022-11-22 23:18:58
32579,Road 1,cow,2022-11-22 05:31:02
32580,Road 3,cow,2022-11-22 23:22:33
32581,Road 3,car,2022-11-22 18:59:37
32582,Road 1,car,2022-11-22 21:11:09
32583,Road 1,car,2022-11-22 10:31:48
32584,Road 3,cow,2022-11-22 21:44:36
32585,Road 3,dog,2022-11-22 07:16:02
32586,Road 3,car,2022-11-22 08:38:45
32587,Road 2,person,2022-11-22 04:44:30
32588,Road 2,person,2022-11-22 10:00:21
32589,Road 2,person,2022-11-22 15:02:38
32590,Road 1,person,2022-11-22 05:59:58
32591,Road 1,person,2022-11-22 02:03:46
32592,Road 3,car,2022-11-22 02:19:57
32593,Road 3,car,2022-11-22 10:34:48
32594,Road 3,cow,2022-11-22 23:06:59
32595,Road 3,car,2022-11-22 23:52:39
32596,Road 3,car,2022-11-22 01:20:17
32597,Road 2,dog,2022-11-22 03:18:56
32598,Road 3,car,2022-11-22 03:02:08
32599,Road 3,car,2022-11-22 15:41:22
32600,Road 1,person,2022-11-23 05:33:57
32601,Road 1,dog,2022-11-23 22:54:19
32602,Road 2,cow,2022-11-23 08:27:16
32603,Road 2,person,2022-11-23 01:05:34
32604,Road 3,car,2022-11-23 21:15:11
32605,Road 3,dog,2022-11-23 17:02:29
32606,Road 2,car,2022-11-23 19:17:40
32607,Road 1,car,2022-11-23 10:08:05
32608,Road 3,car,2022-11-23 16:30:53
32609,Road 2,person,2022-11-23 08:59:29
32610,Road 1,car,2022-11-23 09:19:43
32611,Road 3,dog,2022-11-23 17:10:41
32612,Road 3,person,2022-11-23 05:40:18
32613,Road 2,car,2022-11-23 01:44:44
32614,Road 1,person,2022-11-23 15:14:28
32615,Road 3,car,2022-11-23 02:32:43
32616,Road 3,cow,2022-11-23 14:13:50
32617,Road 3,cow,2022-11-23 20:31:33
32618,Road 3,person,2022-11-23 10:39:25
32619,Road 2,car,2022-11-23 13:45:27
32620,Road 3,car,2022-11-23 22:15:01
32621,Road 3,cow,2022-11-23 10:01:28
32622,Road 2,cow,2022-11-23 10:21:37
32623,Road 1,cow,2022-11-23 02:07:43
32624,Road 2,person,2022-11-23 10:37:03
32625,Road 1,dog,2022-11-23 07:29:31
32626,Road 1,person,2022-11-23 04:37:16
32627,Road 2,car,2022-11-23 02:26:25
32628,Road 3,person,2022-11-23 05:55:03
32629,Road 3,cow,2022-11-23 03:01:08
32630,Road 1,dog,2022-11-23 05:56:10
32631,Road 3,person,2022-11-23 08:57:35
32632,Road 3,person,2022-11-23 09:25:07
32633,Road 1,person,2022-11-23 09:18:06
32634,Road 3,person,2022-11-23 07:10:43
32635,Road 3,car,2022-11-23 06:07:14
32636,Road 2,cow,2022-11-23 05:48:00
32637,Road 2,car,2022-11-23 23:55:19
32638,Road 3,car,2022-11-23 06:18:32
32639,Road 3,cow,2022-11-23 14:15:57
32640,Road 3,car,2022-11-23 19:23:54
32641,Road 3,car,2022-11-23 04:39:15
32642,Road 1,cow,2022-11-23 17:21:18
32643,Road 1,cow,2022-11-23 05:00:42
32644,Road 2,car,2022-11-23 18:11:42
32645,Road 3,person,2022-11-23 20:18:13
32646,Road 3,person,2022-11-23 04:29:12
32647,Road 2,person,2022-11-23 10:27:42
32648,Road 1,cow,2022-11-23 04:35:19
32649,Road 3,cow,2022-11-23 11:27:27
32650,Road 1,cow,2022-11-23 10:16:07
32651,Road 3,dog,2022-11-23 09:43:45
32652,Road 3,dog,2022-11-23 06:46:55
32653,Road 3,car,2022-11-23 20:03:14
32654,Road 3,car,2022-11-23 07:22:59
32655,Road 2,dog,2022-11-23 01:07:56
32656,Road 3,person,2022-11-23 21:20:13
32657,Road 2,dog,2022-11-23 10:28:32
32658,Road 3,cow,2022-11-23 21:36:58
32659,Road 2,car,2022-11-23 08:20:24
32660,Road 2,person,2022-11-23 02:51:29
32661,Road 1,car,2022-11-23 09:24:28
32662,Road 2,car,2022-11-23 08:08:58
32663,Road 3,person,2022-11-23 12:25:55
32664,Road 3,car,2022-11-23 10:16:37
32665,Road 2,car,2022-11-23 12:09:33
32666,Road 1,cow,2022-11-23 03:00:57
32667,Road 3,car,2022-11-23 16:42:30
32668,Road 3,car,2022-11-23 22:23:27
32669,Road 3,cow,2022-11-23 11:28:21
32670,Road 3,dog,2022-11-23 14:54:02
32671,Road 3,person,2022-11-23 13:31:29
32672,Road 2,car,2022-11-23 08:03:16
32673,Road 1,person,2022-11-23 15:17:46
32674,Road 3,cow,2022-11-23 02:14:29
32675,Road 3,car,2022-11-23 19:34:15
32676,Road 1,cow,2022-11-23 13:29:26
32677,Road 1,car,2022-11-23 20:33:12
32678,Road 3,car,2022-11-23 05:29:14
32679,Road 3,person,2022-11-23 02:12:22
32680,Road 3,person,2022-11-23 02:56:20
32681,Road 3,car,2022-11-23 22:28:28
32682,Road 2,cow,2022-11-23 04:45:35
32683,Road 3,dog,2022-11-23 04:21:13
32684,Road 3,cow,2022-11-23 02:57:41
32685,Road 1,car,2022-11-23 06:29:18
32686,Road 3,car,2022-11-23 12:33:52
32687,Road 2,person,2022-11-23 03:48:14
32688,Road 3,person,2022-11-23 16:57:04
32689,Road 2,car,2022-11-23 01:48:20
32690,Road 1,cow,2022-11-23 14:45:02
32691,Road 3,car,2022-11-23 03:18:14
32692,Road 2,car,2022-11-23 17:24:40
32693,Road 2,car,2022-11-23 15:10:09
32694,Road 3,cow,2022-11-23 07:13:52
32695,Road 2,dog,2022-11-23 12:28:04
32696,Road 2,cow,2022-11-23 00:02:01
32697,Road 1,person,2022-11-23 11:55:15
32698,Road 3,car,2022-11-23 04:45:32
32699,Road 3,car,2022-11-23 05:21:43
